92952,127,0,4,99417,0,0,0,0,949,565,Motyla,948,564,Płaszów Szkoła,2,
92953,131,0,1,99258,R,p. Ruszcze,kurs przez Ruszcze,0,808,458,Pleszów,915,525,Chałupki,18,
92953,131,0,2,98359,R,p. Ruszcze,kurs przez Ruszcze,0,808,458,Pleszów,915,525,Chałupki,18,
92953,131,0,2,99582,R,p. Ruszcze,kurs przez Ruszcze,0,808,458,Pleszów,915,525,Chałupki,18,
92953,131,0,3,98511,R,p. Ruszcze,kurs przez Ruszcze,0,808,458,Pleszów,915,525,Chałupki,18,
92953,131,0,4,99421,R,p. Ruszcze,kurs przez Ruszcze,0,808,458,Pleszów,915,525,Chałupki,18,
92954,131,0,1,99258,R,p. Ruszcze,kurs przez Ruszcze,0,915,525,Chałupki,808,458,Pleszów,18,
92954,131,0,2,98359,R,p. Ruszcze,kurs przez Ruszcze,0,915,525,Chałupki,808,458,Pleszów,18,
92954,131,0,2,99582,R,p. Ruszcze,kurs przez Ruszcze,0,915,525,Chałupki,808,458,Pleszów,18,
92954,131,0,3,98511,R,p. Ruszcze,kurs przez Ruszcze,0,915,525,Chałupki,808,458,Pleszów,18,
92954,131,0,4,99421,R,p. Ruszcze,kurs przez Ruszcze,0,915,525,Chałupki,808,458,Pleszów,18,
92979,145,0,1,99270,0,0,0,0,1163,734,Swoszowice Sklep,1150,719,Golkowice,9,
92979,145,0,1,100828,0,0,0,0,1163,734,Swoszowice Sklep,1150,719,Golkowice,9,
92979,145,0,1,101178,0,0,0,0,1163,734,Swoszowice Sklep,1150,719,Golkowice,9,
92979,145,0,1,101804,0,0,0,0,1163,734,Swoszowice Sklep,1150,719,Golkowice,9,
92979,145,0,4,99433,0,0,0,0,1163,734,Swoszowice Sklep,1150,719,Golkowice,9,
92979,145,0,4,101625,0,0,0,0,1163,734,Swoszowice Sklep,1150,719,Golkowice,9,
92979,145,0,4,102251,0,0,0,0,1163,734,Swoszowice Sklep,1150,719,Golkowice,9,
92981,146,0,1,99271,0,0,0,0,808,458,Pleszów,918,532,Przylasek Rusiecki,9,
92981,146,0,2,98370,0,0,0,0,808,458,Pleszów,918,532,Przylasek Rusiecki,9,
92981,146,0,2,99593,0,0,0,0,808,458,Pleszów,918,532,Przylasek Rusiecki,9,
92981,146,0,3,98522,0,0,0,0,808,458,Pleszów,918,532,Przylasek Rusiecki,9,
92981,146,0,4,99434,0,0,0,0,808,458,Pleszów,918,532,Przylasek Rusiecki,9,
92982,146,0,1,99271,0,0,0,0,918,532,Przylasek Rusiecki,819,458,Pleszów,9,
92982,146,0,2,98370,0,0,0,0,918,532,Przylasek Rusiecki,819,458,Pleszów,9,
92982,146,0,2,99593,0,0,0,0,918,532,Przylasek Rusiecki,819,458,Pleszów,9,
92982,146,0,3,98522,0,0,0,0,918,532,Przylasek Rusiecki,819,458,Pleszów,9,
92982,146,0,4,99434,0,0,0,0,918,532,Przylasek Rusiecki,819,458,Pleszów,9,
92983,146,0,1,99271,0,0,0,0,819,458,Pleszów,935,544,Kujawy,9,
92983,146,0,2,98370,0,0,0,0,819,458,Pleszów,935,544,Kujawy,9,
92983,146,0,2,99593,0,0,0,0,819,458,Pleszów,935,544,Kujawy,9,
92983,146,0,3,98522,0,0,0,0,819,458,Pleszów,935,544,Kujawy,9,
92983,146,0,4,99434,0,0,0,0,819,458,Pleszów,935,544,Kujawy,9,
92984,146,0,1,99271,0,0,0,0,935,544,Kujawy,808,458,Pleszów,9,
92984,146,0,2,98370,0,0,0,0,935,544,Kujawy,808,458,Pleszów,9,
92984,146,0,2,99593,0,0,0,0,935,544,Kujawy,808,458,Pleszów,9,
92984,146,0,3,98522,0,0,0,0,935,544,Kujawy,808,458,Pleszów,9,
92984,146,0,4,99434,0,0,0,0,935,544,Kujawy,808,458,Pleszów,9,
92985,146,0,1,99271,R,przez Ruszcze,kurs przez Ruszcze,0,808,458,Pleszów,918,532,Przylasek Rusiecki,12,
92985,146,0,2,98370,R,przez Ruszcze,kurs przez Ruszcze,0,808,458,Pleszów,918,532,Przylasek Rusiecki,12,
92985,146,0,2,99593,R,przez Ruszcze,kurs przez Ruszcze,0,808,458,Pleszów,918,532,Przylasek Rusiecki,12,
92985,146,0,3,98522,R,przez Ruszcze,kurs przez Ruszcze,0,808,458,Pleszów,918,532,Przylasek Rusiecki,12,
92985,146,0,4,99434,R,przez Ruszcze,kurs przez Ruszcze,0,808,458,Pleszów,918,532,Przylasek Rusiecki,12,
92986,146,0,1,99271,R,przez Ruszcze,kurs przez Ruszcze,0,918,532,Przylasek Rusiecki,935,544,Kujawy,22,
92986,146,0,2,98370,R,przez Ruszcze,kurs przez Ruszcze,0,918,532,Przylasek Rusiecki,935,544,Kujawy,22,
92986,146,0,2,99593,R,przez Ruszcze,kurs przez Ruszcze,0,918,532,Przylasek Rusiecki,935,544,Kujawy,22,
92986,146,0,3,98522,R,przez Ruszcze,kurs przez Ruszcze,0,918,532,Przylasek Rusiecki,935,544,Kujawy,22,
92986,146,0,4,99434,R,przez Ruszcze,kurs przez Ruszcze,0,918,532,Przylasek Rusiecki,935,544,Kujawy,22,
92993,161,0,1,99282,R,przez Ruszcze,kurs przez Ruszcze,0,808,458,Pleszów,1767,536,Wolica Most,16,
92993,161,0,4,99445,R,przez Ruszcze,kurs przez Ruszcze,0,808,458,Pleszów,1767,536,Wolica Most,16,
92994,161,0,1,99282,R,przez Ruszcze,kurs przez Ruszcze,0,1767,536,Wolica Most,808,458,Pleszów,16,
92994,161,0,4,99445,R,przez Ruszcze,kurs przez Ruszcze,0,1767,536,Wolica Most,808,458,Pleszów,16,
92995,161,0,1,99282,0,"przez Przylasek Wyc., Wolice, Clo","okreznie przez Przylasek Wyciaski, Wolice, Clo",0,808,458,Pleszów,808,458,Pleszów,25,
92995,161,0,2,98380,0,"przez Przylasek Wyc., Wolice, Clo","okreznie przez Przylasek Wyciaski, Wolice, Clo",0,808,458,Pleszów,808,458,Pleszów,25,
92995,161,0,2,99603,0,"przez Przylasek Wyc., Wolice, Clo","okreznie przez Przylasek Wyciaski, Wolice, Clo",0,808,458,Pleszów,808,458,Pleszów,25,
92995,161,0,3,98532,0,"przez Przylasek Wyc., Wolice, Clo","okreznie przez Przylasek Wyciaski, Wolice, Clo",0,808,458,Pleszów,808,458,Pleszów,25,
92995,161,0,4,99445,0,"przez Przylasek Wyc., Wolice, Clo","okreznie przez Przylasek Wyciaski, Wolice, Clo",0,808,458,Pleszów,808,458,Pleszów,25,
93019,211,0,1,99307,0,bez Niepolomic,0,0,2954,459,Kombinat,3040,1288,Chobot Leśniczówka,33,
93019,211,0,2,98404,0,bez Niepolomic,0,0,2954,459,Kombinat,3040,1288,Chobot Leśniczówka,33,
93019,211,0,3,98556,0,bez Niepolomic,0,0,2954,459,Kombinat,3040,1288,Chobot Leśniczówka,33,
